,Groserias,Vulgar,Agresivo,Ofensivo
1608,@OpinadorProfes4 Ojalá todos los españoles respondieran así a las agresiones de esta gentuza. A ver si tomaban civilidad. 😎,0,0,1
1609,"@jujos007 @ADUNAISRAEL @esnoticiaalesal @_VicenteSerrano Yo conozco a una doña así y cobra la pensión del bienestar y como 2 de su esposo fallecido y cuando le decimos... Pues devuelva el dinero de su pensión... Dice ""no le voy a devolver nada, ¿para qué es pendejo?"". Así el nivel de esa gentuza.",1,0,1
1610,"@MarcoBo14299061 @mario_dico50 Genial bro gracias por desenmascarar a este tipo de gentuza que solo des informa, por a tu tuit no le dio me gusta el inepto ladron de @FelipeCalderon",0,0,1
1611,Gentuza sin futuro se merece el sufrimiento que llevan https://t.co/t4N6xgYXKo,0,0,1
1612,@YHOpinion @lpazosp @abrahamendieta Curanderos cubanos.... Así el nivel de esta gentuza de la oposición....,0,0,1
1613,@JLozanoA Una rata más de la transformación de cuarta en pocas palabras pura gentuza,0,0,1
1614,"@ElMando75 Así es, y que no vengan con cuentos la gentuza como el calderonista @OSWALDORIOSM o los #HijosDeMx con llamar “traidores” a los posibles diputadetes de Cárteles Unidos/Va X Mexico que posiblemente votaron a favor de ello. Tú lo has dicho, son lacras cómplices y parte del Estado.",0,1,1
1615,"@Ohrwurm14 @piedadcordoba El mal ejemplo cunde. Otra mamerta en plan de victimizarse. 
¡Qué gentuza!",1,0,1
1616,@zyklon_b_zb ¡Qué gentuza!! 😡,0,0,1
1617,"@tankealberto Te mereces un bloqueo.
La gentuza de extrema ignorancia son peores que los fascistas.
Cuando no se tiene cerebro para debatir se insulta.",0,1,1
1618,"@DaniRemigio Eso no son okupas, son gentuza sin más.",0,0,1
1619,"@nineslopezblan1 @hispaniaenlucha @NunezFeijoo @sanchezcastejon Te deseo toda la suerte del mundo, pero como dices, lo tenemos mal quienes defendemos unos valores y una ideología. En cambio, gentuza como éste, seguro que tiene un puesto bien remunerado...por apellido y por ser amigo de.

Suerte compañera! 💜🍀",0,0,1
1620,"Mi mejor amigo con lentes ya no sólo parece fuckboy, GRITA que es uno de esos que te manda a terapia dos años",0,0,0
1621,#ÚltimaHora @irmoralesl el maldito Viejo Pendejo que hoy dedica días de vejez a defender a quienes robaron y traicionaron a millones de mexicanos es una completa rata del @PRI_Nacional y es y será un servidor público #Corrupto y #TraidoresALaPatria https://t.co/2lgVGqKU6O,1,1,1
1622,@Ginrod4 @OHarfuch @Anaro74 @elpaismexico otro maldito envidioso y frustrado eres.,0,1,1
1623,@lhazmitia @JSandoval1982 @ChepeZamora SOS la vergüenza de tu mamá y no sé qué hablas MALDITO CORRUPTO,0,1,1
1624,@sabiovallehn @gobprensaHN @XiomaraCastroZ @sabiovallehn maldito dolor el tuyo,0,0,0
1625,"Y me dice: ah no mames cuando era estudiante la veía. Maldito perro desgracidado porque no me habías dicho 
O seaaaaa me estás diciendo que pude ser tuntuncita desde hace mucho",1,0,1
1626,Perro maldito ya regresa,0,0,0
1627,@flappy1x Muy q maldito,0,0,0
1628,"Mi mejor amigo, mi compadre del alma!!! Ya un año que se fue, por culpa del maldito coronavirus y toda la falta de vacunas y atención médica ya que en Mexico el sistema de salud es una porquería, esa es una foto de los 90’ con mi querido Moises Alfaro Zerezero. Te extraño Moy!! https://t.co/XZ0RJZZpkk",0,0,1
1629,Vi que el host dejara de existir.... PORFIN!!! AVER SI HACI SE ME QUITA EL MALDITO BUG QUE TENGO EN EL CELULAR!!!! https://t.co/7dQ4eOdGTP,0,0,0
1630,Si por lo de mi Prima me están Jalando y están haciendo este maldito escándalo les faltan huevos pendejos los tres pendejos !!! Sr. Presidente @lopezobrador_ !!! Ya te la sabes !!!,1,1,1
1631,Un maldito crack! https://t.co/h8AHaVtowG,0,0,0
1632,"Cómo conocer el estado de los embalses en España

@maldita @MalditoDato @malditobulo @Maldito_clima @maldita_ciencia @MalditaTech @Mhemeroteca @MalditaEduca 

https://t.co/IfEtN0r8R2",0,0,0
1633,"Hace una semana falleció mi bella amiga de un maldito cancer que se la fue consumiendo, hace 2 semanas me hicieron el TAC de control para saber si estoy libre de cancer. No puede explicarles la clase de ansiedad que tengo.  Ahora todo lo que me da , pienso q es cancer.",0,0,0
1634,"Aquí donde ven este maldito perro mordiendome, es lo que más quiero ♥️ https://t.co/7LcDJ8IHDr",0,0,1
1635,@Charr0Mx @TuiteraMx @CitlaHM Wow no me fijé que hasta mi teclado a Monreal lo nombra No real 🤣🤣🤣🤣 ya está maldito 🤣🤣🤣,0,0,0
1636,"Datos, verificaciones y contexto del debate entre Sánchez y Núñez Feijóo en el Senado

@maldita @MalditoDato @malditobulo @maldita_ciencia @MalditaTech @Mhemeroteca @MalditaEduca @m_migracion @m_feminismo @maldito_timo 
https://t.co/hbX428qwOy",0,0,0
1637,@oscargg33 @Diabolengos @cooperxdiana No había leído esto maldito estupido 😂😂,0,1,1
1638,Maldito @Telmex hiciste que me perdiera la exhibición de mi Real Madrid en su primer partido de la UEFA Champions League.,0,0,0
1639,"Maldito corrupto, se va a tomar vacaciones. https://t.co/WbL9tX0s9q",0,0,1
1640,@florez_ir @polluxdioscuros @HasgardDivx @naiya_de_dragon @DtfPegaso @CDZMx @universosaintse @vicbarron @rubenM_O @maldito_calvo @Imphetus @SSCaballerisimo Espero lo puedan grabar. Yo estaré en junta en el trabajo. 😢,0,0,0
1641,"Estuvimos tan cerca pero tan cerca y un maldito poste se cruzó en la última del AC Milán.
Me duele el alma pero corazón está contento porque ya volvió @ChampionsLeague 💙
#UCL #Pick #Parlay https://t.co/yXI5VkG94q",0,0,0
1642,Perro maldito,0,0,1
1643,Maldito 😡 https://t.co/bHyqfGriZm,0,0,1
1644,@Ygriega21 Ya haga el maldito model reveal!! https://t.co/c4AhHIlkiS,0,0,0
1645,"Que puto asco, maldito gobierno de mierda. https://t.co/jON1Q7X968",0,1,1
1646,Ese equipo está maldito 😩 https://t.co/CQA310HRvq,0,0,0
1647,"@lopezobrador_ Reciba y dé respuesta a los papás de hij@s con Cáncer y de soluciones, no estás mamadas de diplomacia, maldito tirano, pero habrá justicia",1,1,1
1648,"Qué onda con @LaReimers , dale chance a los reporteros de campo que también hablen, la verdad mal tu actitud casi nunca hablan ellos tienen el partido ahí en vivo déjalo que comparta todo aunque sea un maldito cambio",0,0,0
1649,"@diomedes_ron esa es la prueba real porque estoy seguro que el madrid va a perder el clasico, no soy negativo pero el maldito de raphina y dembele estan volando",0,0,0
1650,@LRridingH Maldito toc jajaja,0,0,0
1651,He esperado esto durante 30 años: el derrumbe del imperialismo gringo maldito. https://t.co/E5E5f3xqGn,0,0,1
1652,Maldito Año Nuevo y lo que me trajooo,0,0,0
1653,"@_C0ME_DREAM Era corriendo, maldito autocorector :'(",0,0,0
1654,"Maldito loco, debería ser ilegal jugar con Haaland. https://t.co/xKdVI3cg9g",0,0,0
1655,"@BombonInsolente @LeonardoIsaura No, lo descubrimos en un proyecto en el que andamos y también queremos tener ese maldito súper poder. ¡Que rolen tips!",0,0,0
1656,@Earth_iAMS138 Hajajajajaja que maldito!,0,0,0
1657,wtf que maldito coraje,0,0,0
1658,@VGaleano8 @lexpineda Viejo maldito como dejo morir al perrito. Espero que el karma lo haga pagar el doble!!!,0,1,1
1659,@xzsxvxz Es hasta tronco pero el bastardo no falla un maldito gol jamás,0,1,1
1660,@realmadrid @hazardeden10 Por fin metes gol maldito,0,0,0
1661,@muitosinceroffc MALDITO,0,0,1
1662,que ganas de coger a lo maldito,1,0,0
1663,llorame un maldito fucking riooo,1,0,0
1664,"Yo me doy cuenta como hablan mal de mi Jajaja..
Y aún tienen el maldito descaro de hablarme....
Yo  no digo nada , actuo normal para ver donde llega su maldito descaro....",0,1,0
1665,ando ganas de un maldito café helado,0,0,0
1666,"MALDITO #ESPEJO, HASTA SE BURLA DE MI #soyfeo #yquetiene #jaja #comedia #humor soy @kikemultiple https://t.co/QedhrgXnuG",0,0,0
1667,"Que asco de jugador es Mbappe mierda  prefirió fallarla a dar un pase para Neymar.
Botate alv maldito cremoso✊🏼",1,1,1
1668,Maldito Genio!!! @lukamodric10,0,0,0
1669,"Holis
Que fuerte como la mayoría de las aplicaciones están diseñadas para #iphone (IOS), es como un complot para que te compres el maldito iPhone que se descontinúa en dos años.
Maldito capitalismo
Chao",0,0,0
1670,@maldito_calvo @LuisDayo_ Te diré... https://t.co/Px4bw5pmzb,0,0,0
1671,Maldito y perro empute 😡🤬,1,1,0
1672,Oye @atnTAGPASE ya deja de cobrarme doble ¡No mames! Cada que uso tu maldito servicio -por necesidad y no por gusto- me cobras dos veces la tarifa #QuePedo @Profeco ... se necesita una investigación urgente a funcionamiento de @atnTAGPASE,1,1,0
1673,MALDITO MBAPPE ARROGANTE CHINGA TU PUTA MADRE,1,1,1
1674,Maldito hombre me encantas!🫣,0,0,0
1675,@maldito_calvo @LuisDayo_ Tonz ya la parte 2 el próximo mes vdd? Perfecto!,0,0,0
1676,El puto señor rubio este está consiguiendo que priorice ver partidos de un equipo de Guardiola a los del Madrid. Maldito sea.,1,1,1
1677,@elmencos_ @maldito_calvo Es men es mi héroe Jajajjaa,0,0,0
1678,Me duele en el alma leer esto. ¡Cerdo maldito! Lo esperan con ansias en el Centro Penitenciario. https://t.co/mUAFN1Zwkj,0,1,1
1679,@DtfPegaso @maldito_calvo Alv jajajaja,1,0,0
1680,"@AventureroSoyYo Así es,  la peor cara",0,0,0
1681,@snoopy_ricardo Jajajaja te toco ver como tu padre levanto la copa en tu cara y con uno menos jajaja los enanos nunca crecen,0,0,0
1682,quiero que tiago me cante ríos de sal en la Cara,0,0,0
1683,"@JosueEzequielDC @OHarfuch @elpaismexico Josué, dá la cara y no pongas una mascota como perfil, eres un cobarde.",0,0,1
1684,CUANDO VENGAN LOS CHILI #PEPPERS ME VOY A COMPRAR LA ENTRADA MÁS CARA Y VOY A LLEGAR UN MES ANTES. Y QUE NADIE ME ROMPA LAS PELOTAS. NADIE SE INTERPONDRÁ ENTRE FRUSCIANTE Y QUIEN ESCRIBE.,1,0,0
1685,@AldoDuqueSantos La constitución de Pinochet no considera referéndum revocatorio. La que rechazaron si. Te la comes con papas y la cara llena de risa Ardo,0,0,0
1686,Cara seria pero con un corazón que enamora 🫶🏼,0,0,0
1687,"Tu estás chucky, cara linda, a vece’ e’ media puti",1,0,0
1688,Ni yo que miro cada pendejada de adultos cuando trato niños tengo la cara de resting bitch que tiene la de recursos humanos de este hospital,1,0,1
1689,"La cara del señor del oxxo es épica después de decir ""No cargue los garrafones, señorita, se va a romper"" cuando me ve cargar los dos juntos sin ningún problema.",0,0,0
1690,@g_vells @LillyTellez @gilbertolozanog Tiene cara de degenerado,0,0,1
1691,@RaulDeLaRiva4 y quien lo viera con su cara de imbecil,0,0,1
1692,"@VerodeDLG Y a la sirenita, pues su sirenito con la cara de angelito, pero cola de pescado",0,0,0
1693,@JorgeGhostyutu Después de los 3 silbatos finales simplemente bajo y abandonó la cancha b sin cruzar palabras con nadie y con cara de molesto. Eso nadie lo comenta pero si fuera Cristiano estarían fusilandolo,0,0,0
1694,"@politicomx @MarkoCortes @AccionNacional @PRI_Nacional @asiesguzmanm PRI Siempre dando la cara por México, apoyo total para ellos ✨",0,0,0
1695,"Cantar alguna de estas estrofas prohibidas ¡podría salirte en un ojo de la cara! 😖🥲🇲🇽

https://t.co/YqKShwm3Ka",0,0,0
1696,mi cara es mi canvas https://t.co/PUQR5trs1A,0,0,0
1697,Aquí cuando el Joe ve los calzones con la cara de Sophie pero se va y luego se regresa por ellos 🤭 https://t.co/nSvrcszvQf,0,0,0
1698,@JLozanoA Techo en cara tus reproches 🤣🤣🤣🤣,0,0,0
1699,@JustoSuarezOk @RobertoArlt50 @LucaFdez Va a hacer un golpe de estado por el control del bar a Bellon? Porque de los otros golpes ya tiro al aire y solo produjo un papelon importante. Igual le reconocemos a Sosa que pone la cara y fue el único que estuvo en el Minella junto a los que fuimos y laburo para que entremos.,0,0,0
1700,"@latinus_us @vampipe Obviamente a mi padre le faltaba mucho mundo y recorrido escolar para poder afirmar con mediana certeza q era una persona preparada. No lo era. 
Y esta pejendejo no se da cuenta d a quien puso en la @SEP_mx ? 
Hay q ser idiota, si en la sola cara se le ve, si habla se confirma2/2",1,1,1
1701,"@alitomorenoc y lo peor, ni la cara das! No te vendas! Será peor!",0,0,0
1702,"@ensanar @JLozanoA @FelipeCalderon @VicenteFoxQue @aristeguicnn @CarlosLoret @PedroFerriz @lopezdoriga @Carlosmarin @brozoxmiswebs @pedroferriz3 Y eso, a mi como ciudadano de que me sirve ? Por mi pueden decir que es Superman, pero la gasolina cara, inseguridad, inflación, falta de medicamentos,  etc.",0,0,0
1703,@o_edith Cara de Tamal,0,0,0
1704,@hdemauleon Asi mero en la época del inútil del cara de ñetas de @AlfonsoDurazo,0,0,1
1705,Mi cara de lluvia 😳 https://t.co/u4qpmUhVc0,0,0,0
1706,"@olimpiadasrrpp5 Gonzalo (43) Che, alguien de Lola Motors va a dar la cara? Hay un montón de familias sufriendo #VergüenzaNacional #EstoEsUnSimulacro",0,0,0
1707,"@gbutze De acuerdo Germán, como me dará gusto ver la cara de muchos disque expertos.
Eso no significa que vayas a ser un mejor equipo, pero si no entiendes que estás en recuperación no entiendes nada.",0,0,0
1708,@apikeinflanders @JohnStuart000 @CarlitosPU1 Oiga no se ponga brava porque le dije q tenía la cara de vieja. Lo siento jjjj.,0,0,1
1709,"Un día voy a conocer a alguien que me quiera por como brillan mis ojos y la honestidad que irradian.
Y no por la copa de un Brassier.
Por lo bonito de mi y no por un físico.
Q la boca, q la cara, q el pelo, q si soy alta o bajita.
Un día…",0,0,0
1710,@ColochosLocos_ Wajajaja me imagino tu cara jajaja 😂😤😂,0,0,0
1711,@darth_cayonauta @PaolaDragnic Los tutores legales deberían estar dando la cara también por cada uno de esos angelitos vandálicos. Si no les enseñan a cómo se ejerce el derecho a manifestarse pacíficamente deberían asumir,0,0,0
1712,"@Radio_Formula Pero si el sujeto tiene una cara de tranza que no la puede ocultar ni con la fuerza del botox y el platico.
Que se puede esperar de el.",0,0,1
1713,"@AndySique @JeannyChapeta 😂😂😂😂
Como cuando mi ex cuñada le dijo al mesero en Colombia: me da una pajilla, haciendo la mano como pinza y de arriba a abajo sobre la botella de soda y el mesero la vio con cara de ofendido. 😂😂😂",0,0,0
1714,@MyriamMonteCruz @AdastraRegalado Eso sí es una cara de memela jajajaja aplastada,0,0,0
1715,La cara de Miriam al ver sus regalos no tuvo precio. 🥺 ❤️‍🩹,0,0,0
1716,"Camino a casa, #Frijol y yo hablando de #VinDiesel y su papel de #Toreto y entonces digo que él es un #ViejoSabroso! Jajaja Frijol se queda con cara de wtf! Tons pregunta qué otros entran en esa categoría y yo comienzo a nombrar a #TonyStark #CapitanAmérica, #Thor incluso #Hulk",0,0,0
1717,@MarisaR01310068 La cara!,0,0,0
1718,"Ale cubito *emoji de cara de corazones rojos* 

DREAMCRAFT https://t.co/gQ8gotTUAE",0,0,0
1719,"Tiene cara como que quiere decir café...
De plano ahí esta el 5% de capacidad  y mira que esta a tope... https://t.co/sY3Aotqrbu",0,0,0
1720,Soy yo o parece una cara? https://t.co/eAbpCA5vf1,0,0,0
1721,"Los @SultanesOficial comenzaron con sus entrenamientos de cara a la Temporada 2022-2023 👳‍♂️ 🔥 😎 

#LigaARCO https://t.co/nlJwZ4hTm6",0,0,0
1722,@SoyDeSanNicolas JAJAJ se ha de haber equivocado de enfoque o camara...como los viejitos que graban su cara,0,0,0
1723,"@JuanyN7 Que cara de fastidio, pobre Michi!!!!!😂😂😂😂😂",0,0,0
1724,"@HLGatell Long Covid es la factura por no cuidar a la población. Justo cuando se pretende, en el 4 año de gobierno, dizque mejorar el sistema de salud. Puede ser igualmente cara que la diabetes, ya que alcanza al 30% de los infectados. https://t.co/h6nEbAz4pC",0,0,0
1725,@k_koryy Ponmelas en mi cara.🤤,0,0,0
1726,"@AvgerX Eres el colmo de la desfachatez y eres una cara dura empedernida. Te atreves a decir salvajadas como ningún otro. Checa solo en tus tws quien ataca a quien, de que parte vienen los memes. Hacia tu presidente. Porque te guste o no AMLO es tu presidente. Aunque seas de Canadá",0,1,1
1727,Apple no operacen Argentina. Este tipo es definitivamente un retrasado. Lo certifica su cara. https://t.co/Zr6Pzpnejb https://t.co/lukdpSUyDV,0,0,1
1728,"Usan mi nombre pero no enseñan la cara * sticker de ale y ana juzgando * 
Atte: Johanna 

DREAMCRAFT",0,0,0
